movieId,title,popularity,datasetpopularity
92475,All Watched Over by Machines of Loving Grace (2011),2116,2.0
92494,Dylan Moran: Monster (2004),1647,1.0
92507,Safe House (2012),233410,4.0
92509,"Vow, The (2012)",202450,3.0
92535,Louis C.K.: Live at the Beacon Theater (2011),10237,10.0
92637,Pitfall (Otoshiana) (1962),4264,1.0
92643,Monsieur Lazhar (2011),21089,2.0
92665,"For a Good Time, Call... (2012)",16827,1.0
92674,Janie Jones (2010),2378,1.0
92681,Journey 2: The Mysterious Island (2012),110827,1.0
92694,Perfect Sense (2011),63201,2.0
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),1169,1.0
92760,"Atomic Brain, The (1963)",2934,1.0
92938,Ghost Rider: Spirit of Vengeance (2012),125082,5.0
92954,Prayers for Bobby (2009),17773,1.0
93006,"Very Potter Musical, A (2009)",3152,2.0
93008,"Very Potter Sequel, A (2010)",1903,1.0
93022,Miss Nobody (2010),2224,1.0
93040,"Civil War, The (1990)",18077,1.0
93114,Ro.Go.Pa.G. (1963),2229,1.0
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",10651,1.0
93139,Mega Shark vs. Crocosaurus (2010),5587,1.0
93193,Red Hill (2010),9030,1.0
93208,Mickey's The Prince and the Pauper (1990),3967,1.0
93242,Gone (2012),46107,1.0
93270,Project X (2012),228854,8.0
93272,Dr. Seuss' The Lorax (2012),127385,5.0
93287,"Big Year, The (2011)",47415,4.0
93297,Act of Valor (2012),71361,2.0
93320,Trailer Park Boys (1999),3902,1.0
93326,This Means War (2012),193180,11.0
93363,John Carter (2012),283800,11.0
93443,Goon (2011),90151,4.0
93502,"Ledge, The (2011)",20261,1.0
93510,21 Jump Street (2012),590646,26.0
93512,"Jeff, Who Lives at Home (2012)",65379,1.0
93563,Lockout (2012),100562,3.0
93598,"Snowtown (Snowtown Murders, The) (2011)",20349,1.0
93610,Space Battleship Yamato (2010),6319,1.0
93721,Jiro Dreams of Sushi (2011),37616,5.0
93723,Damsels in Distress (2011),9942,2.0
93740,Salmon Fishing in the Yemen (2011),66773,1.0
93766,Wrath of the Titans (2012),194350,4.0
93790,Detachment (2011),96500,1.0
93805,Iron Sky (2012),96199,2.0
93819,Absentia (2011),19824,1.0
93831,American Reunion (American Pie 4) (2012),222327,4.0
93838,The Raid: Redemption (2011),214818,9.0
93840,"Cabin in the Woods, The (2012)",444414,22.0
93855,God Bless America (2011),71663,1.0
93980,"Three Stooges, The (2012)",32883,2.0
93982,"Raven, The (2012)",87969,1.0
93988,North & South (2004),34463,1.0
94011,"Big Bang, The (2011)",7348,1.0
94015,Mirror Mirror (2012),90568,4.0
94018,Battleship (2012),255600,3.0
94070,"Best Exotic Marigold Hotel, The (2011)",98807,4.0
94122,Comic-Con Episode IV: A Fan's Hope (2011),2857,1.0
94130,Bully (2011),10508,2.0
94150,Hysteria (2011),32967,2.0
94160,Dante's Inferno: An Animated Epic (2010),9951,1.0
94262,"Atomic Submarine, The (1959)",1797,1.0
94266,"Five-Year Engagement, The (2012)",102035,4.0
94323,Think Like a Man (2012),49759,2.0
94325,"Lucky One, The (2012)",112945,1.0
94405,Safe (2012),116273,2.0
94478,Dark Shadows (2012),278004,6.0
94494,96 Minutes (2011) ,3392,1.0
94503,"Decoy Bride, The (2011)",12398,3.0
94661,Rocket Singh: Salesman of the Year (2009),21695,1.0
94677,"Dictator, The (2012)",329746,17.0
94735,Walking with Monsters (2005),2367,1.0
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),382638,18.0
94780,Snow White and the Huntsman (2012),299960,6.0
94799,Sound of My Voice (2011),22799,1.0
94810,Eva (2011),10379,1.0
94833,"Pirates! Band of Misfits, The (2012)",50978,3.0
94864,Prometheus (2012),636884,27.0
94867,"Pact, The (2012)",25178,1.0
94896,Bernie (2011),62796,2.0
94919,Inhale (2010),6683,1.0
94931,Take This Waltz (2011),30100,1.0
94953,Wanderlust (2012),79554,5.0
94959,Moonrise Kingdom (2012),364338,29.0
94985,Get the Gringo (2012),111060,3.0
95004,Superman/Doomsday (2007) ,23311,1.0
95067,"Thousand Words, A (2012)",44420,3.0
95088,Safety Not Guaranteed (2012),130234,6.0
95105,Madagascar 3: Europe's Most Wanted (2012),194949,9.0
95135,Your Sister's Sister (2011),28257,1.0
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),3299,1.0
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),2680,2.0
95149,Superman/Batman: Public Enemies (2009),25206,1.0
95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),2481,1.0
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),7113,1.0
95167,Brave (2012),436025,30.0
95170,Beauty and the Beast: The Enchanted Christmas (1997),11911,1.0
95175,Front of the Class (2008),8539,1.0
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),8364,2.0
95193,Pocahontas II: Journey to a New World (1998) ,16966,1.0
95199,What to Expect When You're Expecting (2012),75205,1.0
95201,To Rome with Love (2012),90401,1.0
95207,Abraham Lincoln: Vampire Hunter (2012),160663,6.0
95218,First Position (2011),3444,1.0
95307,Rock of Ages (2012),81165,4.0
95309,Seeking a Friend for the End of the World (2012),118134,3.0
95311,Presto (2008),25529,1.0
95313,Jack-Jack Attack (2005),17701,1.0
95377,One Man Band (2005),16891,3.0
95441,Ted (2012),646131,21.0
95449,Magic Mike (2012),146251,5.0
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),8312,1.0
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),8046,2.0
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),7685,2.0
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),11706,1.0
95508,Cleanskin (2012),21081,1.0
95510,"Amazing Spider-Man, The (2012)",692717,30.0
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),6785,1.0
95543,Ice Age 4: Continental Drift (2012),221715,6.0
95558,Beasts of the Southern Wild (2012),84706,7.0
95583,Savages (2012),133726,2.0
95624,"Firm, The (2009)",6349,1.0
95633,Spirit Camp (2009),704,1.0
95654,Geri's Game (1997),26673,3.0
95690,Some Guy Who Kills People (2011),6063,1.0
95717,Treasure Island (2012),6289,1.0
95720,"Watch, The (2012)",132182,9.0
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",124,1.0
95744,2 Days in New York (2012),14960,1.0
95761,Killer Joe (2011),82517,1.0
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),5931,1.0
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),5657,1.0
95796,Anaconda: The Offspring (2008),8525,1.0
95839,"Christmas Carol, A (1999)",10853,1.0
95843,Goodbye Charlie (1964),1912,1.0
95858,For the Birds (2000),33691,5.0
95873,Ruby Sparks (2012),104816,4.0
95875,Total Recall (2012),264288,8.0
95939,"Angels' Share, The (2012)",26736,1.0
95949,"Immature, The (Immaturi) (2011)",3594,1.0
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),6031,1.0
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),5932,2.0
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),2692,1.0
96020,Sidewalls (Medianeras) (2011),15697,3.0
96079,Skyfall (2012),724063,50.0
96084,Hands Over the City (Le mani sulla città) (1963),3215,1.0
96110,"Campaign, The (2012)",136163,9.0
96114,Brake (2012),12027,1.0
96121,Hope Springs (2012),44008,1.0
96150,"Queen of Versailles, The (2012)",13643,1.0
96281,ParaNorman (2012),109077,2.0
96283,Diary of a Wimpy Kid: Dog Days (2012),29263,1.0
96373,Broken (2012),14854,1.0
96411,6 Days to Air: The Making of South Park (2011),3138,1.0
96417,Premium Rush (2012),117819,5.0
96430,"Odd Life of Timothy Green, The (2012)",48304,1.0
96432,Lawless (2012),251554,4.0
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),45017,3.0
96471,Prime Suspect 3 (1993),3910,1.0
96488,Searching for Sugar Man (2012),72214,4.0
96518,Prime Suspect 6: The Last Witness (2003),3163,1.0
96520,Prime Suspect: The Lost Child (1995),2974,1.0
96530,Conception (2011),1412,1.0
96563,Paradise Lost 3: Purgatory (2011),10728,1.0
96567,"Words, The (2012)",80969,1.0
96588,Pitch Perfect (2012),326740,20.0
96606,Samsara (2011),37640,3.0
96608,Runaway Brain (1995) ,1268,1.0
96610,Looper (2012),597529,32.0
96616,That's My Boy (2012),107267,3.0
96655,Robot & Frank (2012),65540,3.0
96691,Resident Evil: Retribution (2012),148698,2.0
96726,Lola Versus (2012),8947,1.0
96728,"Master, The (2012)",184287,6.0
96737,Dredd (2012),290778,14.0
96811,End of Watch (2012),264856,6.0
96815,V/H/S (2012),67453,2.0
96821,"Perks of Being a Wallflower, The (2012)",540986,20.0
96829,"Hunt, The (Jagten) (2012)",356980,10.0
96832,Holy Motors (2012),48486,1.0
96861,Taken 2 (2012),319731,7.0
96917,House at the End of the Street (2012),80663,1.0
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),1320,1.0
96945,Love Lasts Three Years (L'amour dure trois ans) (2011),5044,1.0
96964,"Tall Man, The (2012)",42919,1.0
96975,LOL (2012),57845,1.0
97024,Rust and Bone (De rouille et d'os) (2012),69820,1.0
97168,Marley (2012),14166,2.0
97172,Frankenweenie (2012),115909,2.0
97188,Sinister (2012),275227,1.0
97194,"Thing: Terror Takes Shape, The (1998)",981,1.0
97225,Hotel Transylvania (2012),276505,11.0
97230,Side by Side (2012),13676,1.0
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),1143,1.0
97304,Argo (2012),634229,28.0
97306,Seven Psychopaths (2012),271400,15.0
97328,Liberal Arts (2012),39927,1.0
97470,Catch .44 (2011),17752,2.0
97643,[REC]³ 3 Génesis (2012),37667,2.0
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),16416,1.0
97701,Paranormal Activity 4 (2012),69704,1.0
97742,Alex Cross (2012),35212,1.0
97752,Cloud Atlas (2012),371980,19.0
97757,'Hellboy': The Seeds of Creation (2004),205,1.0
97785,Silent Hill: Revelation 3D (2012),66221,1.0
97836,Here Comes the Boom (2012),94841,7.0
97858,Mental (2012),5179,1.0
97860,Killing Them Softly (2012),151460,4.0
97866,"Imposter, The (2012)",50000,2.0
97870,"Sessions, The (Surrogate, The) (2012)",43804,1.0
97904,Smashed (2012),17577,1.0
97913,Wreck-It Ralph (2012),451694,22.0
97921,Silver Linings Playbook (2012),735765,30.0
97923,Flight (2012),372297,9.0
97936,Anna Karenina (2012),105414,1.0
97938,Life of Pi (2012),659325,31.0
97950,"Man with the Iron Fists, The (2012)",64014,1.0
97988,"Bay, The (2012)",29216,1.0
98061,Himizu (2011),4621,1.0
98083,Jackass 3.5 (2011),23950,2.0
98122,Indie Game: The Movie (2012),21383,2.0
98124,"Batman: The Dark Knight Returns, Part 1 (2012)",62480,7.0
98154,Lincoln (2012),270218,4.0
98160,Nature Calls (2012),2560,1.0
98175,Vamps (2012),10945,1.0
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",260173,4.0
98230,10 Years (2011),26983,1.0
98239,Red Dawn (2012),80015,2.0
98243,Rise of the Guardians (2012),190272,12.0
98279,"Fantastic Fear of Everything, A (2012)",15138,2.0
98296,Deadfall (2012),40813,1.0
98361,Byzantium (2012),45541,1.0
98491,Paperman (2012),35099,8.0
98499,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",5286,2.0
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),2075,1.0
98585,Hitchcock (2012),78713,5.0
98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),50368,1.0
98607,Redline (2009),16659,1.0
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),5542,2.0
98633,My Lucky Stars (Fuk sing go jiu) (1985),5842,1.0
98697,"Money Money Money (L'aventure, c'est l'aventure) (1972)",2449,1.0
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",1813,1.0
98809,"Hobbit: An Unexpected Journey, The (2012)",862542,40.0
98836,Hyde Park on Hudson (2012),12281,1.0
98908,How to Make Love to a Woman (2010),3118,1.0
98961,Zero Dark Thirty (2012),315644,14.0
99005,Fire with Fire (2012),27399,1.0
99007,Warm Bodies (2013),241109,14.0
99030,Wrong (2012),10412,1.0
99087,Playing for Keeps (2012),31119,1.0
99106,"Guilt Trip, The (2012)",38374,3.0
99112,Jack Reacher (2012),360330,12.0
99114,Django Unchained (2012),1664045,71.0
99117,This Is 40 (2012),148841,8.0
99122,I Bought a Vampire Motorcycle (1990),1536,1.0
99130,Ice Cream Man (1995),4785,1.0
99145,"Impossible, The (Imposible, Lo) (2012)",239237,3.0
99149,"Misérables, Les (2012)",342797,7.0
99191,Campfire Tales (1997),4412,1.0
99415,Parental Guidance (2012),26676,1.0
99437,John Dies at the End (2012),40023,2.0
99532,"Misérables, Les (2000)",4543,2.0
99574,Promised Land (2012),39622,1.0
99636,English Vinglish (2012),39148,1.0
99638,Fish Story (Fisshu sutôrî) (2009),3399,1.0
99721,Texas Chainsaw 3D (2013),55352,1.0
99728,Gangster Squad (2013),221527,3.0
99750,"Iceman, The (2012)",78453,1.0
99764,It's Such a Beautiful Day (2012),15584,2.0
99813,"Batman: The Dark Knight Returns, Part 2 (2013)",56262,8.0
99846,Everything or Nothing: The Untold Story of 007 (2012),2448,1.0
99853,Codependent Lesbian Space Alien Seeks Same (2011),342,1.0
99910,"Last Stand, The (2013)",144421,2.0
99917,Upstream Color (2013),34753,3.0
99992,Shadow Dancer (2012),12970,1.0
100044,Human Planet (2011),27560,1.0
100068,Comme un chef (2012),18010,1.0
100083,Movie 43 (2013),111120,3.0
100106,"Pervert's Guide to Ideology, The (2012)",7436,1.0
100159,Sightseers (2012),30033,1.0
100163,Hansel & Gretel: Witch Hunters (2013),215022,5.0
100194,Jim Jefferies: Fully Functional (EPIX) (2012),2854,1.0
100226,Why Stop Now (2012),7577,1.0
100277,Tabu (2012),7344,1.0
100302,Upside Down (2012),73603,1.0
100304,"Liability, The (2012)",9079,1.0
100306,Angst  (1983),13120,1.0
100326,Stand Up Guys (2012),57420,1.0
100383,Side Effects (2013),196028,6.0
100390,Identity Thief (2013),139958,4.0
100397,"ABCs of Death, The (2012)",20243,1.0
100487,Beautiful Creatures (2013),90598,1.0
100498,"Good Day to Die Hard, A (2013)",213866,6.0
100507,21 and Over (2013),76817,4.0
100527,Safe Haven (2013),115270,1.0
100553,Frozen Planet (2011),32615,2.0
100556,"Act of Killing, The (2012)",40318,1.0
100579,Universal Soldier: Day of Reckoning (2012),21237,1.0
100611,Escape from Planet Earth (2013),26665,2.0
100714,Before Midnight (2013),169838,3.0
100737,Snitch (2013),92159,1.0
100810,Dark Skies (2013),79111,2.0
100843,Oh Boy (A Coffee in Berlin) (2012),17367,1.0
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),13790,2.0
100906,Maniac Cop 2 (1990),8430,1.0
101025,Jack the Giant Slayer (2013),145707,5.0
101070,Wadjda (2012),21279,1.0
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",721,1.0
101074,"Legend of Sleepy Hollow, The (1949)",5746,1.0
101076,G.I. Joe: Retaliation (2013),186432,3.0
101088,Stoker (2013),113745,2.0
101112,Oz the Great and Powerful (2013),213299,6.0
101142,"Croods, The (2013)",228882,9.0
101283,"Incredible Burt Wonderstone, The (2013)",75557,3.0
101360,"Call, The (2013)",128745,1.0
101362,Olympus Has Fallen (2013),289557,8.0
101415,"First Time, The (2012)",73201,2.0
101423,Mezzo Forte (1998),1491,1.0
101525,"Place Beyond the Pines, The (2012)",286613,5.0
101529,"Brass Teapot, The (2012)",16854,1.0
101531,Phil Spector (2013),7805,1.0
101577,"Host, The (2013)",118062,4.0
101612,Admission (2013),36022,4.0
101739,Evil Dead (2013),195050,2.0
101741,Trance (2013),117185,2.0
101765,"Perfect Plan, A (Plan parfait, Un) (2012)",9796,2.0
101864,Oblivion (2013),547823,20.0
101884,Dark Tide (2012),9347,1.0
101895,42 (2013),101374,1.0
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),48591,4.0
101973,Disconnect (2012),77813,1.0
102007,"Invincible Iron Man, The (2007)",7535,1.0
102025,Yongary: Monster from the Deep (1967),1709,1.0
102033,Pain & Gain (2013),227508,5.0
102058,Hulk Vs. (2009),12995,1.0
102066,Resolution (2012),19203,1.0
102070,Grabbers (2012),19285,1.0
102084,Justice League: Doom (2012) ,36564,1.0
102088,"Grandmaster, The (Yi dai zong shi) (2013)",36333,1.0
102123,This Is the End (2013),431036,14.0
102125,Iron Man 3 (2013),889573,32.0
102165,"English Teacher, The (2013)",13027,1.0
102194,Mud (2012),187150,3.0
102217,Bill Hicks: Revelations (1993),3219,1.0
102278,Pawn (2013),7375,1.0
102338,Shaolin Temple (Shao Lin si) (1976),1350,1.0
102378,Syrup (2013),12449,2.0
102407,"Great Gatsby, The (2013)",585986,20.0
102445,Star Trek Into Darkness (2013),494624,27.0
102481,"Internship, The (2013)",213405,10.0
102590,Darkon (2006),1081,1.0
102602,Mimino (1977),6722,1.0
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),18143,1.0
102684,Only God Forgives (2013),117137,2.0
102686,"Hangover Part III, The (2013)",331449,8.0
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",412873,7.0
102720,Epic (2013),109122,2.0
102735,Captain America (1979),2376,1.0
102742,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),1302,1.0
102747,"Rink, The (1916)",4166,1.0
102749,Captain America II: Death Too Soon (1979),1744,1.0
102760,Down Terrace (2009),4124,1.0
102800,Frances Ha (2012),92349,1.0
102802,"Lords of Salem, The (2012)",32041,1.0
102819,Behind the Candelabra (2013),45121,1.0
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),1422,1.0
102852,With Great Power: The Stan Lee Story (2012),1093,1.0
102880,After Earth (2013),207658,2.0
102903,Now You See Me (2013),698023,22.0
102984,Inhuman Resources (Redd Inc.) (2012),2871,1.0
102993,"Way, Way Back, The (2013)",155716,4.0
103027,Much Ado About Nothing (2012),17030,1.0
103042,Man of Steel (2013),804781,22.0
103048,"Kings of Summer, The (2013)",83911,2.0
103075,"Purge, The (2013)",237246,4.0
103085,Rapture-Palooza (2013),12361,1.0
103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),13859,2.0
103137,"Bling Ring, The (2013)",91214,2.0
103141,Monsters University (2013),383938,16.0
103171,Schlussmacher (2013),3847,1.0
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),5344,1.0
103219,Maniac (2012),39934,1.0
103221,Not Suitable for Children (2012),5289,1.0
103228,Pacific Rim (2013),524430,14.0
103233,LEGO Batman: The Movie - DC Heroes Unite (2013),5608,1.0
103235,"Best Offer, The (Migliore offerta, La) (2013)",126853,5.0
103245,Adam and Eve (National Lampoon's Adam & Eve) (2005),2879,1.0
103249,World War Z (2013),708415,19.0
103253,Elysium (2013),466721,16.0
103335,Despicable Me 2 (2013),420249,19.0
103339,White House Down (2013),233931,6.0
103341,"World's End, The (2013)",295670,18.0
103366,Redemption (Hummingbird) (2013),75896,1.0
103372,"Heat, The (2013)",179802,6.0
103384,"Lone Ranger, The (2013)",242830,7.0
103449,Passion (2012),24011,1.0
103483,V/H/S/2 (2013),43391,1.0
103502,"Knot, The (2012)",968,1.0
103539,The Spectacular Now (2013),160186,2.0
103543,"Lifeguard, The (2013)",15145,2.0
103596,Sharknado (2013),52471,4.0
103602,Craig Ferguson: I'm Here To Help (2013),860,1.0
103606,Stuck in Love (2012),91418,1.0
103609,Class Act (1992),8048,1.0
103624,Fruitvale Station (2013),85156,2.0
103655,R.I.P.D. (2013),142227,3.0
103685,"Field in England, A (2013)",13774,1.0
103688,"Conjuring, The (2013)",546569,7.0
103755,Turbo (2013),108224,1.0
103772,"Wolverine, The (2013)",486951,16.0
103801,Drinking Buddies (2013),60608,3.0
103810,Red 2 (2013),179083,5.0
103819,Coffee Town (2013),5222,2.0
103865,Revenge for Jolly! (2012),1630,1.0
103883,2 Guns (2013),223330,3.0
103980,Blue Jasmine (2013),211140,4.0
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",96422,3.0
104017,3 dev adam (Three Giant Men) (1973) ,823,1.0
104069,Louis C.K.: Oh My God (2013),9725,4.0
104074,Percy Jackson: Sea of Monsters (2013),124693,2.0
104076,"Smurfs 2, The (2013)",45366,4.0
104078,Alan Partridge: Alpha Papa (2013),32826,1.0
104129,Man of Tai Chi (2013),40736,2.0
104141,Batman: Mystery of the Batwoman (2003),13966,1.0
104211,We're the Millers (2013),479951,21.0
104218,Grown Ups 2 (2013),166397,5.0
104241,Kick-Ass 2 (2013),285569,11.0
104243,Riddick (2013),176261,5.0
104245,Planes (2013),48065,2.0
104272,Blackfish (2013),71426,2.0
104283,"Wind Rises, The (Kaze tachinu) (2013)",95773,3.0
104303,Jobs (2013),102943,3.0
104337,Lee Daniels' The Butler (2013),119002,1.0
104339,In a World... (2013),32791,2.0
104374,About Time (2013),378911,15.0
104419,Justice League: Crisis on Two Earths (2010),28715,2.0
104457,You're Next (2011),108134,2.0
104644,Maria Bamford: The Special Special Special! (2012),590,1.0
104760,Getaway (2013),25091,1.0
104780,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",3482,1.0
104837,Rage of Honor (1987),935,1.0
104841,Gravity (2013),855166,32.0
104863,What If (2013),81086,3.0
104875,"History of Future Folk, The (2012)",3672,2.0
104879,Prisoners (2013),789147,16.0
104906,Austenland (2013),23005,3.0
104908,Insidious: Chapter 2 (2013),186590,2.0
104913,Rush (2013),506192,11.0
104925,"Family, The (2013)",121922,3.0
104944,Short Term 12 (2013),91156,2.0
105020,Collision Course (1989),1694,1.0
105037,"To Do List, The (2013)",41492,4.0
105121,Inescapable (2012),2788,1.0
105197,Nebraska (2013),122285,4.0
105211,Enough Said (2013),65659,2.0
105213,Don Jon (2013),245772,8.0
105246,Mood Indigo (L'écume des jours) (2013),16590,1.0
105250,"Century of the Self, The (2002)",6282,2.0
105254,Crystal Fairy & the Magical Cactus and 2012 (2013),8774,2.0
105325,Bad Milo (Bad Milo!) (2013),7887,1.0
105351,Runner Runner (2013),65459,2.0
105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),161192,2.0
105468,Cloudy with a Chance of Meatballs 2 (2013),112706,2.0
105504,Captain Phillips (2013),486407,21.0
105540,"All Dogs Christmas Carol, An (1998)",1570,1.0
105585,Machete Kills (Machete 2) (2013),81781,2.0
105593,Filth (2013),114734,2.0
105653,Escape Plan (2013),255004,4.0
105720,"Thief of Paris, The (Le voleur) (1967)",2198,1.0
105731,Carrie (2013),146987,2.0
105746,UnHung Hero (2013),2715,1.0
105755,"Counselor, The (2013)",105197,1.0
105801,Escape From Tomorrow (2013),10029,1.0
105835,"Double, The (2013)",52674,1.0
105844,12 Years a Slave (2013),733083,16.0
105954,All Is Lost (2013),83296,4.0
106002,Ender's Game (2013),251440,16.0
106062,Jackass Presents: Bad Grandpa (2013),97808,2.0
106072,Thor: The Dark World (2013),716680,21.0
106100,Dallas Buyers Club (2013),512954,17.0
106144,"Selfish Giant, The (2013)",12670,1.0
106330,Last Vegas (2013),136232,2.0
106438,Philomena (2013),103225,2.0
106441,"Book Thief, The (2013)",141297,1.0
106487,The Hunger Games: Catching Fire (2013),710986,26.0
106489,"Hobbit: The Desolation of Smaug, The (2013)",695794,25.0
106491,47 Ronin (2013),169210,7.0
106540,Delivery Man (2013),82310,4.0
106542,Charlie Countryman (2013),29532,1.0
106594,Red Flag (2012),526,1.0
106642,"Day of the Doctor, The (2013)",19546,7.0
106648,Guilty of Romance (Koi no tsumi) (2011) ,5740,1.0
106696,Frozen (2013),656089,29.0
106766,Inside Llewyn Davis (2013),161594,7.0
106782,"Wolf of Wall Street, The (2013)",1546451,54.0
106785,Homefront (2013),128130,1.0
106839,Mandela: Long Walk to Freedom (2013),28997,2.0
106873,Evangelion: 3.0 You Can (Not) Redo (2012),17974,3.0
106883,All is Bright (2013),6903,1.0
106889,Tim's Vermeer (2013),8520,1.0
106916,American Hustle (2013),497044,16.0
106918,"Secret Life of Walter Mitty, The (2013)",336040,20.0
106920,Her (2013),658346,25.0
106927,RoboGeisha (Robo-geisha) (2009),2653,1.0
107013,"Christmas Carol, A (1977)",597,1.0
107069,Lone Survivor (2013),303447,2.0
107141,Saving Mr. Banks (2013),168888,8.0
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),1797,1.0
107314,Oldboy (2013),79910,2.0
107338,Dampfnudelblues (2013),2807,1.0
107348,Anchorman 2: The Legend Continues (2013),190811,11.0
107406,Snowpiercer (2013),383930,21.0
107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),5681,1.0
107410,Guest from the Future (Gostya iz buduschego) (1985),2678,1.0
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",13289,1.0
107436,Haunter (2013),18527,1.0
107447,Wrong Cops (2013),7993,1.0
107449,"Muppet Christmas: Letters to Santa, A (2008)",2482,1.0
107462,Ninja: Shadow of a Tear (2013),13273,1.0
107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)",31106,2.0
107630,High School (2010),7845,1.0
107702,Grudge Match (2013),62469,2.0
107723,Highlander: The Search for Vengeance (2007),3967,1.0
107771,Only Lovers Left Alive (2013),106757,1.0
107780,Cats (1998),5939,1.0
107846,MacGyver: Trail to Doomsday (1994),1542,1.0
107945,Bad Karma (2012),1054,1.0
107951,Hunting Elephants (2013),1148,1.0
107953,Dragon Ball Z: Battle of Gods (2013),29514,2.0
107962,Freezer (2014),3501,1.0
107997,We Are What We Are (2013),21976,2.0
107999,Dragon ball Z 04: Lord Slug (1991),6417,1.0
108078,Chinese Puzzle (Casse-tête chinois) (2013),15176,1.0
108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),2643,1.0
108156,Ride Along (2014),121536,6.0
108188,Jack Ryan: Shadow Recruit (2014),137380,2.0
108190,Divergent (2014),483038,18.0
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),35761,1.0
108540,Ernest & Célestine (Ernest et Célestine) (2012),21953,1.0
108601,Drift (2013),5225,1.0
108689,"I, Frankenstein (2014)",83401,2.0
108715,Better Living Through Chemistry (2014),15572,1.0
108727,Nymphomaniac: Volume I (2013),130191,2.0
108729,Enemy (2013),210062,7.0
108795,Wonder Woman (2009),18615,1.0
